GeneIndex GeneName #SNPs run_time Theta Pleiotropic_Effect_based_on_CI Pleiotropic_Effect_based_on_Median gene snp_number chr start end gene_type gene_length snp_number_gene_length_ratio
10174 MDM2 59 7.09999999999945 0.999999999993565 No No MDM2 59 12 69201957 69239324 protein_coding 37367 0.00157893328337838
10182 PKN2 59 6.82699999999932 1 No No PKN2 59 1 89149905 89301938 protein_coding 152033 0.000388073641906691
10186 PTPRH 59 7.28499999999985 0.999984493699658 No No PTPRH 59 19 55692615 55720874 protein_coding 28259 0.00208783042570509
10201 SNX1 59 6.79500000000007 1 No No SNX1 59 15 64386322 64438289 protein_coding 51967 0.0011353358862355
10208 UNC45A 59 6.95400000000063 1 No No UNC45A 59 15 91473410 91497323 protein_coding 23913 0.0024672772132313
10210 VPS33B 59 6.71500000000015 1 No No VPS33B 59 15 91541903 91565833 protein_coding 23930 0.00246552444630171
10216 ALS2CL 60 7.00500000000011 0.972562505460025 No No ALS2CL 60 3 46710485 46735194 protein_coding 24709 0.00242826500465417
10266 SLC35E3 60 7.52199999999993 1 No No SLC35E3 60 12 69139905 69187744 protein_coding 47839 0.0012542068187044
10269 STAT5B 60 7.01700000000073 1 No No STAT5B 60 17 40351195 40428725 protein_coding 77530 0.000773893976525216
10284 ASB7 61 8.01500000000033 0.999999999999999 No No ASB7 61 15 101142794 101191906 protein_coding 49112 0.00124205896725851
10316 MKRN1 61 7.44700000000012 1 No No MKRN1 61 7 140152833 140179336 protein_coding 26503 0.00230162623099272
10322 NNT 61 7.71999999999935 1 No No NNT 61 5 43602794 43707507 protein_coding 104713 0.000582544669716272
10328 POLR2F 61 8.04400000000078 1 No No POLR2F 61 22 38348614 38437922 protein_coding 89308 0.000683029515832848
10333 RP11-691N7.6 61 7.71299999999974 1 No No RP11-691N7.6 61 11 57509251 57572243 protein_coding 62992 0.000968376936753874
10371 EEF1AKMT2 62 4.95499999999993 0.174368141522979 No No EEF1AKMT2 62 10 126436718 126480456 protein_coding 43738 0.00141753166582834
10379 IARS2 62 7.77300000000014 1 No No IARS2 62 1 220267474 220321383 protein_coding 53909 0.00115008625646924
10407 STXBP1 62 7.34299999999985 0.99999999984833 No No STXBP1 62 9 130341649 130458306 protein_coding 116657 0.000531472607730355
10412 TERB1 62 7.90800000000036 0.999999999999995 No No TERB1 62 16 66788543 66835523 protein_coding 46980 0.00131971051511281
10448 HELQ 63 7.48800000000028 1 No No HELQ 63 4 84328496 84377008 protein_coding 48512 0.00129864775725594
10455 MARCHF5 63 7.71600000000035 1 No No MARCHF5 63 10 94050924 94113721 protein_coding 62797 0.00100323263850184
10459 NOTCH2 63 8.29100000000017 1 No No NOTCH2 63 1 120454176 120643366 protein_coding 189190 0.000332998572863259
10474 STMND1 63 7.78099999999995 0.999969257738498 No No STMND1 63 6 17102281 17131609 protein_coding 29328 0.0021481178396072
10476 SUGP1 63 7.96699999999964 1 No No SUGP1 63 19 19386827 19431318 protein_coding 44491 0.0014160167224832
10479 TENT5C 63 7.90500000000065 1 No No TENT5C 63 1 118148670 118171011 protein_coding 22341 0.00281992748757889
10494 ALG9 64 8.32499999999982 1 No No ALG9 64 11 111652919 111742305 protein_coding 89386 0.000715995793524713
10500 BUB1B 64 7.73300000000017 1 No No BUB1B 64 15 40453224 40513324 protein_coding 60100 0.0010648918469218
10505 CDKN1B 64 7.41299999999956 1 No No CDKN1B 64 12 12838432 12875303 protein_coding 36871 0.00173578150850262
10509 CTNND1 64 7.35599999999977 1 No No CTNND1 64 11 57520715 57587018 protein_coding 66303 0.000965265523430312
10531 MXD1 64 7.41799999999967 0.999999999871702 No No MXD1 64 2 70124820 70170077 protein_coding 45257 0.00141414587798573
10546 RP1-37E16.13 64 7.51199999999972 1 No No RP1-37E16.13 64 22 38035700 38062939 protein_coding 27239 0.00234957230441646
10581 CLDN4 65 7.69800000000032 1 No No CLDN4 65 7 73213872 73247020 protein_coding 33148 0.00196090261855919
10628 ZSCAN4 65 7.80599999999959 0.999999999999544 No No ZSCAN4 65 19 58162844 58190520 protein_coding 27676 0.00234860528978176
10635 CD34 66 7.56999999999971 0.999999999988474 No No CD34 66 1 208054317 208084747 protein_coding 30430 0.00216891225764049
10682 ZNF318 66 8.34799999999996 0.999999979741971 No No ZNF318 66 6 43274872 43337385 protein_coding 62513 0.00105578039767728
10742 SLC6A18 67 8.24099999999999 1 No No SLC6A18 67 5 1225496 1246304 protein_coding 20808 0.00321991541714725
10746 UNKL 67 8.29699999999957 0.999999999997809 No No UNKL 67 16 1413206 1464752 protein_coding 51546 0.00129980987855508
10744 TRIT1 67 8.73099999999977 0.999998351618526 No No TRIT1 67 1 40303782 40349183 protein_coding 45401 0.00147573841985859
10771 ENTPD6 68 6.125 0.356165712639342 No No ENTPD6 68 20 25176329 25208711 protein_coding 32382 0.00209993206102156
10800 RAB14 68 8.25700000000052 0.999957693068745 No No RAB14 68 9 123940411 123985292 protein_coding 44881 0.00151511775584323
10806 RP11-413H22.3 68 8.92500000000018 1 No No RP11-413H22.3 68 16 56464468 56535409 protein_coding 70941 0.000958543014617781
10819 ZDHHC13 68 7.94200000000001 0.999999999999988 No No ZDHHC13 68 11 19138646 19197969 protein_coding 59323 0.0011462670465081
10828 BTN3A2 69 7.98499999999967 1 No No BTN3A2 69 6 26365387 26378548 protein_coding 13161 0.00524276270800091
10837 CHEK2 69 8.23599999999988 1 No No CHEK2 69 22 29083731 29138410 protein_coding 54679 0.00126191042264855
10842 DUS4L-BCAP29 69 8.70499999999993 1 No No DUS4L-BCAP29 69 7 107204416 107263762 protein_coding 59346 0.00116267313719543
10848 GMCL1 69 8.21699999999964 0.999999999999993 No No GMCL1 69 2 70056792 70108516 protein_coding 51724 0.00133400355734282
10868 PHLDB3 69 8.67399999999998 1 No No PHLDB3 69 19 43979106 44009087 protein_coding 29981 0.00230145758980688
10879 RP11-108O10.8 69 8.27099999999973 1 No No RP11-108O10.8 69 11 111657010 111750149 protein_coding 93139 0.000740828224481689
10910 CRLS1 70 7.66800000000057 0.94861254687023 No No CRLS1 70 20 5986739 6020699 protein_coding 33960 0.00206124852767962
10919 HSPA4 70 8.42900000000009 1 No No HSPA4 70 5 132387705 132442141 protein_coding 54436 0.00128591373355867
10925 PAFAH1B2 70 8.05599999999959 0.999999999846597 No No PAFAH1B2 70 11 117015000 117047610 protein_coding 32610 0.00214658080343453
10941 SGO1 70 7.88300000000072 0.981058752910284 No No SGO1 70 3 20202085 20227698 protein_coding 25613 0.00273298715496037
11017 BIN3 72 8.19900000000052 0.999999999999673 No No BIN3 72 8 22477931 22526661 protein_coding 48730 0.00147752924276626
11034 GLYATL3 72 8.69400000000041 0.999999999997158 No No GLYATL3 72 6 49467636 49495791 protein_coding 28155 0.00255727224294086
11047 NFIX 72 8.50300000000061 1 No No NFIX 72 19 13106289 13209610 protein_coding 103321 0.000696857366847011
11060 SMC2 72 8.66899999999987 1 No No SMC2 72 9 106856541 106903700 protein_coding 47159 0.0015267499310842
11084 C6orf132 73 8.68599999999969 1 No No C6orf132 73 6 42068857 42110358 protein_coding 41501 0.00175899375918653
11096 CYP4F8 73 6.08600000000024 0.200118844369115 No No CYP4F8 73 19 15726029 15741449 protein_coding 15420 0.00473411154345006
11110 GTF2I 73 8.67099999999937 1 No No GTF2I 73 7 74064571 74175022 protein_coding 110451 0.000660926564721008
11113 INTS10 73 8.84900000000016 1 No No INTS10 73 8 19674902 19709594 protein_coding 34692 0.00210423152311772
11114 INTS2 73 8.43000000000029 1 No No INTS2 73 17 59942728 60005377 protein_coding 62649 0.0011652221104886
11138 SIN3A 73 9.45599999999922 1 No No SIN3A 73 15 75661720 75748183 protein_coding 86463 0.000844291777985959
11155 ZEB2 73 8.38400000000001 1 No No ZEB2 73 2 145121931 145278624 protein_coding 156693 0.000465879139463792
11163 C11orf53 74 8.56900000000041 0.994951717691892 No No C11orf53 74 11 111116450 111157126 protein_coding 40676 0.00181925459730554
11186 KYAT3 74 9.39800000000014 1 No No KYAT3 74 1 89401456 89458636 protein_coding 57180 0.00129415879678209
11250 NUP107 75 9.00500000000011 1 No No NUP107 75 12 69080731 69139589 protein_coding 58858 0.00127425328757348
11256 PRDX1 75 6.4360000000006 0.1576636193378 No No PRDX1 75 1 45976586 46008404 protein_coding 31818 0.00235715632660758
11269 ADGRG5 76 6.16600000000017 0.119009312081445 No No ADGRG5 76 16 57576555 57625593 protein_coding 49038 0.00154981850809576
11265 USP43 75 9.79100000000017 1 No No USP43 75 17 9548015 9633004 protein_coding 84989 0.000882467142806716
11275 CCDC127 76 9.38400000000001 0.999999194652956 No No CCDC127 76 5 196983 218268 protein_coding 21285 0.00357058961710124
11293 MMP24OS 76 9.14800000000014 0.96795582948033 No No MMP24OS 76 20 33789548 33865934 protein_coding 76386 0.000994946717984971
11314 ADAMTSL2 77 9.00799999999981 0.999999999999994 No No ADAMTSL2 77 9 136397286 136440641 protein_coding 43355 0.00177603505939338
11331 INTU 77 8.74299999999948 1 No No INTU 77 4 128544426 128647892 protein_coding 103466 0.000744205826068467
11344 PARPBP 77 9.02800000000025 1 No No PARPBP 77 12 102513961 102591298 protein_coding 77337 0.00099564244798738
11345 PHTF1 77 10.1819999999998 1 No No PHTF1 77 1 114239453 114302111 protein_coding 62658 0.00122889335759201
11353 SLC44A2 77 9.50799999999981 0.999999999995128 No No SLC44A2 77 19 10713133 10755233 protein_coding 42100 0.00182897862232779
11366 BCL2L11 78 9.52499999999964 1 No No BCL2L11 78 2 111876955 111926022 protein_coding 49067 0.00158966311370167
11370 CHAF1A 78 9.14699999999993 0.78833068049274 No No CHAF1A 78 19 4402637 4445015 protein_coding 42378 0.00184057765821889
11377 DENND10 78 10.0370000000003 1 No No DENND10 78 10 120863598 120897496 protein_coding 33898 0.00230102070918638
11400 RP11-486B10.5 78 9.15499999999975 1 No No RP11-486B10.5 78 1 42050977 42094487 protein_coding 43510 0.00179269133532521
11427 GCN1 79 9.53000000000065 1 No No GCN1 79 12 120565006 120632518 protein_coding 67512 0.00117016234150966
11443 PTPN22 79 9.05999999999949 1 No No PTPN22 79 1 114356433 114414375 protein_coding 57942 0.00136343239791516
11490 RANBP9 80 9.46999999999935 1 No No RANBP9 80 6 13621730 13712067 protein_coding 90337 0.000885572910324673
11501 TTBK1 80 7.44600000000082 0.129618487615225 No No TTBK1 80 6 43211219 43255996 protein_coding 44777 0.00178663152957992
11513 CRLF1 81 11.1010000000006 1 No No CRLF1 81 19 18683030 18718551 protein_coding 35521 0.00228034120661017
11520 DOT1L 81 9.21600000000035 0.999999999999801 No No DOT1L 81 19 2163932 2232577 protein_coding 68645 0.00117998397552626
11519 DIS3L 81 9.79799999999977 0.606758716244231 No No DIS3L 81 15 66585555 66626236 protein_coding 40681 0.00199110149701335
11522 FBXW4 81 10.0360000000001 0.999999524634915 No No FBXW4 81 10 103370421 103455052 protein_coding 84631 0.000957096099537994
11524 GINS1 81 10.5799999999999 1 No No GINS1 81 20 25388309 25433264 protein_coding 44955 0.0018018018018018
11532 LCA5L 81 9.68799999999919 1 No No LCA5L 81 21 40777654 40817731 protein_coding 40077 0.00202110936447339
11538 MRPL23 81 9.31700000000001 1 No No MRPL23 81 11 1968508 2005752 protein_coding 37244 0.00217484695521426
11548 PPIL6 81 9.43299999999999 0.999999999956578 No No PPIL6 81 6 109711418 109762374 protein_coding 50956 0.00158960671952273
11549 PRC1 81 10.3440000000001 1 No No PRC1 81 15 91509270 91538859 protein_coding 29589 0.00273750380208861
11561 TATDN2 81 9.32799999999952 1 No No TATDN2 81 3 10289707 10322902 protein_coding 33195 0.00244012652507908
11567 WNT3 81 9.57499999999982 0.999999999993861 No No WNT3 81 17 44839872 44910520 protein_coding 70648 0.00114652927188314
11575 ANKRD16 82 9.80299999999988 1 No No ANKRD16 82 10 5903579 5931869 protein_coding 28290 0.00289855072463768
11603 PLXNA1 82 10.5860000000002 0.999999826004579 No No PLXNA1 82 3 126701536 126756232 protein_coding 54696 0.00149919555360538
11611 SMAD7 82 9.73399999999947 1 No No SMAD7 82 18 46446223 46477335 protein_coding 31112 0.00263563898174338
11616 TMEM184B 82 10.4439999999995 1 No No TMEM184B 82 22 38615298 38669016 protein_coding 53718 0.00152649018950817
11618 VPS50 82 9.48700000000008 0.958582261925067 No No VPS50 82 7 92861653 92990435 protein_coding 128782 0.000636734947430541
11627 ACMSD 83 10.1890000000003 1 No No ACMSD 83 2 135596186 135659604 protein_coding 63418 0.00130877668800656
11648 MANEA 83 10.0559999999996 0.994284156260544 No No MANEA 83 6 96025361 96057346 protein_coding 31985 0.00259496639049554
11655 PTS 83 10.1310000000003 0.99999869897755 No No PTS 83 11 112097090 112140678 protein_coding 43588 0.00190419381481142
11664 SLC2A1 83 10.5550000000003 0.999999999998731 No No SLC2A1 83 1 43391024 43424564 protein_coding 33540 0.00247465712581992
11674 ABI2 84 10.0309999999999 1 No No ABI2 84 2 204193003 204312451 protein_coding 119448 0.00070323488045007
11694 IP6K1 84 9.99499999999989 1 No No IP6K1 84 3 49761727 49823975 protein_coding 62248 0.00134944094589384
11701 PTDSS2 84 10.634 0.999999999999985 No No PTDSS2 84 11 448268 491399 protein_coding 43131 0.00194755512276553
11708 SZRD1 84 10.3450000000003 1 No No SZRD1 84 1 16679070 16724640 protein_coding 45570 0.00184331797235023
11739 FAM241A 85 10.1809999999996 0.999999999936868 No No FAM241A 85 4 113066610 113116412 protein_coding 49802 0.00170675876470824
11745 NAE1 85 10.1320000000005 0.999936416305646 No No NAE1 85 16 66836778 66907159 protein_coding 70381 0.00120771230871968
11752 RSPO3 85 10.5410000000002 1 No No RSPO3 85 6 127439816 127520626 protein_coding 80810 0.00105185001856206
11758 UBE2O 85 10.7079999999996 0.99999999999997 No No UBE2O 85 17 74385537 74449234 protein_coding 63697 0.00133444275240592
11763 ZNF490 85 10.8099999999995 0.999995659931458 No No ZNF490 85 19 12686914 12750912 protein_coding 63998 0.00132816650520329
11773 CASP8 86 10.4359999999997 1 No No CASP8 86 2 202098166 202152434 protein_coding 54268 0.00158472764796934
11776 CLIC6 86 10.2529999999997 0.999999999999292 No No CLIC6 86 21 36041293 36090525 protein_coding 49232 0.00174683132921677
11779 CTC-360G5.8 86 10.5209999999997 1 No No CTC-360G5.8 86 19 39406044 39440495 protein_coding 34451 0.00249629909146324
11806 PRKAR1A 86 10.527 0.999999206496614 No No PRKAR1A 86 17 66507921 66547460 protein_coding 39539 0.00217506765472066
11808 RBM39 86 10.1850000000004 1 No No RBM39 86 20 34289269 34330234 protein_coding 40965 0.00209935310631026
11810 RP1-37E16.12 86 10.8480000000009 1 No No RP1-37E16.12 86 22 38082421 38122510 protein_coding 40089 0.00214522687021377
11849 KIF5B 87 10.183 1 No No KIF5B 87 10 32297943 32345353 protein_coding 47410 0.00183505589538072
11871 SLC35G2 87 11.0729999999994 1 No No SLC35G2 87 3 136537489 136574730 protein_coding 37241 0.00233613490507774
11895 GET1 88 10.3029999999999 1 No No GET1 88 21 40749624 40800454 protein_coding 50830 0.00173126106629943
11911 PFKL 88 10.527 1 No No PFKL 88 21 45719934 45747259 protein_coding 27325 0.00322049405306496
11934 ARHGAP27 89 12.1899999999996 1 No No ARHGAP27 89 17 43471268 43511787 protein_coding 40519 0.00219650040721637
11942 ECD 89 12.0869999999995 1 No No ECD 89 10 74889913 74928813 protein_coding 38900 0.0022879177377892
11946 GPR161 89 12.4940000000006 1 No No GPR161 89 1 168048780 168106905 protein_coding 58125 0.00153118279569892
11953 NSD3 89 12.3240000000005 0.999999980819367 No No NSD3 89 8 38127222 38239790 protein_coding 112568 0.000790633217255348
11965 TECPR1 89 12.491 1 No No TECPR1 89 7 97843936 97881544 protein_coding 37608 0.00236651776217826
11975 ASH1L 90 12.2060000000001 1 No No ASH1L 90 1 155305059 155532953 protein_coding 227894 0.000394920445470263
11994 MTMR12 90 10.7270000000008 1 No No MTMR12 90 5 32227100 32313093 protein_coding 85993 0.00104659681601991
12015 TMEM104 90 10.7950000000001 1 No No TMEM104 90 17 72772638 72835892 protein_coding 63254 0.00142283491953078
12039 INF2 91 11.2929999999997 0.999999998556797 No No INF2 91 14 105147483 105188872 protein_coding 41389 0.00219865181569982
12071 TTK 91 10.808 1 No No TTK 91 6 80713604 80752244 protein_coding 38640 0.00235507246376812
12083 CFAP221 92 12.0039999999999 0.999999997437472 No No CFAP221 92 2 120302008 120419827 protein_coding 117819 0.000780858774900483
12109 PSG8 92 11.4699999999993 1 No No PSG8 92 19 43256838 43359843 protein_coding 103005 0.000893160526188049
12128 CELF1 93 11.2210000000005 0.999986662137156 No No CELF1 93 11 47487485 47587121 protein_coding 99636 0.000933397567144406
12133 EP400 93 12.1109999999999 1 No No EP400 93 12 132434487 132565005 protein_coding 130518 0.000712545396037328
12135 FRMPD2 93 11.9099999999999 1 No No FRMPD2 93 10 49361131 49482739 protein_coding 121608 0.000764752318926386
12138 MARK1 93 12.0440000000008 1 No No MARK1 93 1 220701478 220837803 protein_coding 136325 0.000682193288098295
12143 RP11-438J1.1 93 11.4409999999998 1 No No RP11-438J1.1 93 3 10291056 10327480 protein_coding 36424 0.00255326158576763
12188 IL20RB 94 11.2659999999996 0.999999999973852 No No IL20RB 94 3 136665072 136729927 protein_coding 64855 0.00144938709428726
12204 RNF214 94 11.2839999999997 1 No No RNF214 94 11 117103341 117157170 protein_coding 53829 0.00174627059763325
12212 TLK2 94 11.6049999999996 0.999999978803216 No No TLK2 94 17 60536019 60692842 protein_coding 156823 0.000599401873449685
12227 CYBRD1 95 11.8309999999992 1 No No CYBRD1 95 2 172378757 172414639 protein_coding 35882 0.00264756702524943
12247 PPP1CB 95 11.8940000000002 1 No No PPP1CB 95 2 28974506 29025806 protein_coding 51300 0.00185185185185185
12258 SUB1 95 11.4750000000004 0.999999979886562 No No SUB1 95 5 32531739 32604185 protein_coding 72446 0.00131132153604064
12265 ANAPC4 96 12.6619999999994 1 No No ANAPC4 96 4 25378885 25420120 protein_coding 41235 0.00232811931611495
12313 GDI2 97 12.6770000000006 1 No No GDI2 97 10 5807186 5884095 protein_coding 76909 0.00126123080523736
12328 PKD2 97 12.6099999999997 1 No No PKD2 97 4 88928787 88998929 protein_coding 70142 0.00138290895611759
12335 SPDYA 97 11.683 1 No No SPDYA 97 2 29005383 29073477 protein_coding 68094 0.00142450142450142
12373 PLXND1 98 11.9250000000002 1 No No PLXND1 98 3 129274057 129325519 protein_coding 51462 0.00190431774901869
12392 AMBRA1 99 13.0639999999994 0.999999999947571 No No AMBRA1 99 11 46417964 46615675 protein_coding 197711 0.00050073086474703
12404 CTB-161K23.4 99 12.6480000000001 1 No No CTB-161K23.4 99 7 91741473 91808825 protein_coding 67352 0.0014698895355743
12410 FBH1 99 12.6479999999992 1 No No FBH1 99 10 5932166 5979557 protein_coding 47391 0.00208900424131164
12418 LMTK2 99 12.5640000000003 0.999999999999983 No No LMTK2 99 7 97736174 97838950 protein_coding 102776 0.000963259905036195
12433 RAB3B 99 13.8789999999999 0.999999999999954 No No RAB3B 99 1 52373628 52456372 protein_coding 82744 0.00119646137484289
12452 KCTD10 100 12.643 1 No No KCTD10 100 12 109886460 109915164 protein_coding 28704 0.00348383500557414
12453 MADD 100 12.9540000000006 1 No No MADD 100 11 47290712 47351582 protein_coding 60870 0.00164284540824708
12456 MLLT10 100 12.8519999999999 1 No No MLLT10 100 10 21813575 22032559 protein_coding 218984 0.00045665436744237
12472 TXLNB 100 12.7119999999995 0.999999999999951 No No TXLNB 100 6 139561198 139613135 protein_coding 51937 0.00192540963089897
12490 IPP 101 13.2309999999998 1 No No IPP 101 1 46159996 46216325 protein_coding 56329 0.00179303733423281
12512 TLR6 101 14.0640000000003 1 No No TLR6 101 4 38825336 38858438 protein_coding 33102 0.00305117515557972
12522 ASCC2 102 12.9110000000001 0.863064344048505 No No ASCC2 102 22 30184598 30234293 protein_coding 49695 0.00205252037428313
12554 YME1L1 102 13.1139999999996 0.999999999999989 No No YME1L1 102 10 27399040 27444195 protein_coding 45155 0.00225888605912966
12590 TCF25 103 13.4210000000003 0.999999999999645 No No TCF25 103 16 89939978 89980035 protein_coding 40057 0.00257133584641885
12613 ITIH2 104 14.1949999999997 0.999999999999994 No No ITIH2 104 10 7745279 7791483 protein_coding 46204 0.00225088736905896
12618 MED13 104 12.7029999999995 1 No No MED13 104 17 60019966 60142639 protein_coding 122673 0.000847782315586967
12621 PC 104 15.049 0.999999952973517 No No PC 104 11 66615888 66725857 protein_coding 109969 0.000945721066846111
12671 SLC11A2 105 13.0759999999991 1 No No SLC11A2 105 12 51373184 51422349 protein_coding 49165 0.00213566561578359
12675 TASOR2 105 14.5419999999995 1 No No TASOR2 105 10 5726801 5805703 protein_coding 78902 0.00133076474614078
12678 TMX2-CTNND1 105 13.4259999999995 1 No No TMX2-CTNND1 105 11 57480054 57585903 protein_coding 105849 0.000991979140095797
12679 TTL 105 15.3670000000002 1 No No TTL 105 2 113239733 113299316 protein_coding 59583 0.00176224762096571
12706 RNF115 106 13.9439999999995 1 No No RNF115 106 1 145611018 145696218 protein_coding 85200 0.00124413145539906
12717 UBE3B 106 13.5529999999999 0.999997834908782 No No UBE3B 106 12 109915207 109974510 protein_coding 59303 0.00178743065274944
12729 FAM185A 107 13.5390000000007 1 No No FAM185A 107 7 102389418 102449672 protein_coding 60254 0.0017758157134796
12730 FGF10 107 15.1790000000001 1 No No FGF10 107 5 44300349 44389808 protein_coding 89459 0.001196078650555
12738 MCM8 107 12.6880000000001 0.693795954254346 No No MCM8 107 20 5931298 5979623 protein_coding 48325 0.00221417485773409
12770 ZNF283 108 15.9190000000017 1 No No ZNF283 108 19 44331473 44356169 protein_coding 24696 0.0043731778425656
12778 CAPRIN2 109 16.7529999999988 1 No No CAPRIN2 109 12 30862486 30907885 protein_coding 45399 0.00240093394127624
12793 HHIP 109 14.7509999999984 1 No No HHIP 109 4 145567308 145666423 protein_coding 99115 0.00109973263380921
12810 ZNF277 109 13.6499999999996 0.877392661886579 No No ZNF277 109 7 111846750 111983989 protein_coding 137239 0.000794234874926224
12817 CFAP206 110 13.9850000000006 0.999999998820684 No No CFAP206 110 6 88117690 88174183 protein_coding 56493 0.00194714389393376
12839 RNF19A 110 14.398000000001 1 No No RNF19A 110 8 101269288 101348446 protein_coding 79158 0.0013896258116678
12843 TSG101 110 15.2340000000004 0.999999999999994 No No TSG101 110 11 18489883 18548498 protein_coding 58615 0.00187665273394182
12846 ZBTB38 110 14.5249999999996 1 No No ZBTB38 110 3 141043055 141168634 protein_coding 125579 0.000875942633720606
12857 CCDC63 111 16.0820000000003 1 No No CCDC63 111 12 111284573 111345339 protein_coding 60766 0.00182667939308166
12888 UEVLD 111 13.9369999999999 0.999933127372822 No No UEVLD 111 11 18551156 18610294 protein_coding 59138 0.00187696574114782
12915 IL6R 112 10.3199999999997 0.142567604634903 No No IL6R 112 1 154377669 154441926 protein_coding 64257 0.00174300076256283
12913 GPBP1L1 112 14.5679999999993 1 No No GPBP1L1 112 1 46092976 46153785 protein_coding 60809 0.00184183262346034
12931 SIK2 112 14.2010000000009 1 No No SIK2 112 11 111473173 111601579 protein_coding 128406 0.000872233384732801
12933 SLC17A3 112 14.2729999999992 1 No No SLC17A3 112 6 25833294 25882514 protein_coding 49220 0.00227549776513612
12937 TP53BP2 112 15.2360000000008 1 No No TP53BP2 112 1 223967595 224033656 protein_coding 66061 0.00169540273383691
12945 AMFR 113 15.0280000000002 1 No No AMFR 113 16 56395364 56459457 protein_coding 64093 0.00176306304900691
12948 CACNA2D2 113 15.6710000000003 0.905730976354782 No No CACNA2D2 113 3 50400044 50541675 protein_coding 141631 0.000797847928772656
12992 ANKRD30A 114 15.3689999999988 0.999998641003989 No No ANKRD30A 114 10 37414526 37521495 protein_coding 106969 0.00106572932344885
12999 DNAJC9 114 15.8140000000003 1 No No DNAJC9 114 10 74943120 75007013 protein_coding 63893 0.00178423301457124
13002 FAM20A 114 15.6350000000002 1 No No FAM20A 114 17 66531254 66597508 protein_coding 66254 0.00172065082862921
13022 SNAPC1 114 16.1640000000007 0.999999999536542 No No SNAPC1 114 14 62229138 62263146 protein_coding 34008 0.00335215243472124
13026 TMOD2 114 15.8680000000004 0.999999914426664 No No TMOD2 114 15 52043794 52108560 protein_coding 64766 0.00176018281196924
13030 ZCCHC4 114 10.3780000000006 0.104190696372027 No No ZCCHC4 114 4 25314396 25372005 protein_coding 57609 0.00197885747018695
13033 AHI1 115 15.6000000000004 1 No No AHI1 115 6 135604545 135819572 protein_coding 215027 0.000534816557920633
13034 ANKIB1 115 16.5609999999997 0.999999975084942 No No ANKIB1 115 7 91875288 92030697 protein_coding 155409 0.000739982883874164
13044 ELSPBP1 115 12.0900000000001 0.175203138802381 No No ELSPBP1 115 19 48497889 48528411 protein_coding 30522 0.00376777406460913
13051 MIER3 115 15.2240000000002 1 No No MIER3 115 5 56215429 56267502 protein_coding 52073 0.00220843815412978
13054 PLEKHM1 115 16.759 1 No No PLEKHM1 115 17 43513266 43568115 protein_coding 54849 0.00209666539043556
13061 SLC49A4 115 16.6860000000015 0.999999999719656 No No SLC49A4 115 3 122513916 122599986 protein_coding 86070 0.00133612176135703
13070 ZNF585A 115 16.3209999999999 0.999999999999996 No No ZNF585A 115 19 37597636 37663643 protein_coding 66007 0.00174223945945127
13077 CTB-161K23.3 116 16.7389999999996 1 No No CTB-161K23.3 116 7 91761088 91875238 protein_coding 114150 0.00101620674551029
13097 TRIOBP 116 15.3059999999987 1 No No TRIOBP 116 22 38093055 38172563 protein_coding 79508 0.00145897268199426
13124 RASA2 117 16.2219999999998 1 No No RASA2 117 3 141205869 141334186 protein_coding 128317 0.000911804359515886
13129 SHPRH 117 17.4110000000001 0.999999999999864 No No SHPRH 117 6 146185381 146285559 protein_coding 100178 0.00116792110044121
13203 B4GALT5 120 15.9609999999993 1 No No B4GALT5 120 20 48249482 48330415 protein_coding 80933 0.00148270791889588
13215 OSCP1 120 16.3669999999984 0.999998687965716 No No OSCP1 120 1 36881428 36916052 protein_coding 34624 0.00346580406654344
13234 DNAJC1 121 17.728000000001 1 No No DNAJC1 121 10 22045477 22292698 protein_coding 247221 0.000489440621953637
13235 DNMT3A 121 18.5630000000001 1 No No DNMT3A 121 2 25450724 25565459 protein_coding 114735 0.00105460408768031
13238 GTF2E2 121 18.2559999999994 0.999999999999997 No No GTF2E2 121 8 30435835 30515753 protein_coding 79918 0.00151405190320078
13241 ISM1 121 17.2900000000009 1 No No ISM1 121 20 13201921 13281298 protein_coding 79377 0.00152437103946987
13261 ANXA13 122 17.371000000001 1 No No ANXA13 122 8 124693034 124749642 protein_coding 56608 0.0021551724137931
13317 USP31 123 16.7940000000017 0.999999999999977 No No USP31 123 16 23072727 23160773 protein_coding 88046 0.00139699702428276
13326 CMC1 124 20.0609999999997 0.999969312116204 No No CMC1 124 3 28283075 28366633 protein_coding 83558 0.00148399913832308
13334 GPATCH1 124 19.0259999999998 0.999999999967263 No No GPATCH1 124 19 33571805 33621448 protein_coding 49643 0.00249783453860564
13337 LSP1 124 18.003999999999 1 No No LSP1 124 11 1872134 1913497 protein_coding 41363 0.00299784831854556
13338 MAP3K19 124 17.402 0.999999999999985 No No MAP3K19 124 2 135722055 135805038 protein_coding 82983 0.00149428196136558
13344 PADI6 124 19.1169999999984 1 No No PADI6 124 1 17698691 17728195 protein_coding 29504 0.00420281995661605
13396 BRI3 126 19.5519999999997 1 No No BRI3 126 7 97881691 97939753 protein_coding 58062 0.00217009403740829
13400 COMMD7 126 17.8940000000002 0.999999074035922 No No COMMD7 126 20 31290501 31331273 protein_coding 40772 0.00309035612675365
13411 KNL1 126 23.3269999999993 1 No No KNL1 126 15 40886218 40956540 protein_coding 70322 0.00179175791359745
